,index,epoch,train_loss,val_loss,v_accuracy,v_precision,v_recall,v_f1,params,model_num
79,19,19,4.78567471873248e-07,8.2400843501091e-06,0.9813999533653259,0.9814000129699707,0.9814000129699707,0.9814000129699707,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",4
80,0,0,0.0005255066207610071,1.3463373482227326e-05,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9599999785423279,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
81,1,1,0.00407507736235857,8.795180916786194e-06,0.9720999598503113,0.972100019454956,0.972100019454956,0.972100019454956,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
82,2,2,0.000805308751296252,8.086521923542022e-06,0.9745999574661255,0.9746000170707703,0.9746000170707703,0.9746000170707703,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
83,3,3,0.0023930619936436415,5.602186173200607e-06,0.9825999736785889,0.9825999736785889,0.9825999736785889,0.9825999736785889,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
84,4,4,0.0007354285917244852,5.870208889245987e-06,0.9810999631881714,0.9811000227928162,0.9811000227928162,0.9811000227928162,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
85,5,5,0.0015072205569595098,5.77065609395504e-06,0.9829999804496765,0.9829999804496765,0.9829999804496765,0.9829999804496765,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
86,6,6,0.0011069787433370948,5.657345056533814e-06,0.9824999570846558,0.9825000166893005,0.9825000166893005,0.9825000166893005,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
87,7,7,1.7042530089383945e-05,5.263005942106247e-06,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.9837999939918518,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
88,8,8,1.9321099898661487e-05,5.199799314141274e-06,0.9854999780654907,0.9854999780654907,0.9854999780654907,0.9854999780654907,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
89,9,9,4.73873114970047e-05,5.4349519312381745e-06,0.9838999509811401,0.9839000105857849,0.9839000105857849,0.9839000105857849,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
90,10,10,0.0014239599695429206,5.708340927958488e-06,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.9837999939918518,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
91,11,11,2.5726882313392707e-07,5.188790708780288e-06,0.9855999946594238,0.9855999946594238,0.9855999946594238,0.9855999946594238,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
92,12,12,5.619661897071637e-05,5.506591871380806e-06,0.9842999577522278,0.9843000173568726,0.9843000173568726,0.9843000173568726,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
93,13,13,0.00025346502661705017,4.784080758690834e-06,0.9866999983787537,0.9866999983787537,0.9866999983787537,0.9866999983787537,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
94,14,14,3.7006761886004824e-06,4.927238449454308e-06,0.9871999621391296,0.9872000217437744,0.9872000217437744,0.9872000217437744,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
95,15,15,1.3350696690395125e-06,4.888568446040154e-06,0.9861999750137329,0.9861999750137329,0.9861999750137329,0.9861999750137329,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
96,16,16,3.3859023460536264e-06,4.950833320617676e-06,0.9868999719619751,0.9868999719619751,0.9868999719619751,0.9868999719619751,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
97,17,17,0.0008589340141043067,5.237101390957832e-06,0.986299991607666,0.986299991607666,0.986299991607666,0.986299991607666,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
98,18,18,1.621199589862954e-05,6.007926166057586e-06,0.9853000044822693,0.9853000044822693,0.9853000044822693,0.9853000044822693,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
99,19,19,9.707573553896509e-06,5.1249958574771885e-06,0.9864999651908875,0.9865000247955322,0.9865000247955322,0.9865000247955322,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",5
100,0,0,0.07493582367897034,0.00039236257076263425,0.09759999811649323,0.09759999811649323,0.09759999811649323,0.09760000556707382,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
101,1,1,0.0006810497143305838,2.840026617050171e-05,0.9454999566078186,0.9455000162124634,0.9455000162124634,0.9454999566078186,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
102,2,2,0.00010005907097365707,1.932835131883621e-05,0.964199960231781,0.9642000198364258,0.9642000198364258,0.9642000198364258,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
103,3,3,0.0036187791265547276,1.6530679166316986e-05,0.9721999764442444,0.9721999764442444,0.9721999764442444,0.9721999764442444,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
104,4,4,0.008252243511378765,1.642763912677765e-05,0.9717999696731567,0.9718000292778015,0.9718000292778015,0.9718000292778015,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
105,5,5,0.004091907758265734,2.0180758833885194e-05,0.9728999733924866,0.9728999733924866,0.9728999733924866,0.9728999733924866,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
106,6,6,2.3283062977608182e-10,2.426942437887192e-05,0.973099946975708,0.9731000065803528,0.9731000065803528,0.9731000065803528,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
107,7,7,4.0744943419213087e-08,2.401454597711563e-05,0.9691999554634094,0.9692000150680542,0.9692000150680542,0.9692000150680542,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
108,8,8,1.1641528852024408e-09,1.958803981542587e-05,0.9786999821662903,0.9786999821662903,0.9786999821662903,0.9786999821662903,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
109,9,9,1.4668275483131765e-08,2.366223931312561e-05,0.9807999730110168,0.9807999730110168,0.9807999730110168,0.9807999730110168,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
110,10,10,0.028555449098348618,2.3601533472537995e-05,0.9784999489784241,0.9785000085830688,0.9785000085830688,0.9785000085830688,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
111,11,11,0.0,1.8167494237422944e-05,0.9836999773979187,0.9836999773979187,0.9836999773979187,0.9836999773979187,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
112,12,12,0.0,2.1900874376296997e-05,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.9811999797821045,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
113,13,13,1.5832419819616916e-08,2.3732949793338775e-05,0.9790999889373779,0.9790999889373779,0.9790999889373779,0.9790999889373779,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
114,14,14,0.0096896355971694,2.6207444071769714e-05,0.9776999950408936,0.9776999950408936,0.9776999950408936,0.9776999950408936,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
115,15,15,0.0,3.1801632046699527e-05,0.9810999631881714,0.9811000227928162,0.9811000227928162,0.9811000227928162,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
116,16,16,0.0,4.640054702758789e-05,0.965999960899353,0.9660000205039978,0.9660000205039978,0.9660000205039978,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
117,17,17,3.5107706253256765e-07,3.4888213872909544e-05,0.9761999845504761,0.9761999845504761,0.9761999845504761,0.9761999845504761,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
118,18,18,0.0,2.7454742789268493e-05,0.981499969959259,0.9815000295639038,0.9815000295639038,0.9815000295639038,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
119,19,19,2.5378374957085725e-08,3.223761916160583e-05,0.98089998960495,0.98089998960495,0.98089998960495,0.9809000492095947,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",6
120,0,0,7.335239934036508e-05,1.6032636165618897e-05,0.9527999758720398,0.9527999758720398,0.9527999758720398,0.9527999758720398,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
121,1,1,3.4782955481205136e-05,9.805858880281449e-06,0.9706999659538269,0.9707000255584717,0.9707000255584717,0.9707000255584717,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
122,2,2,6.12601506873034e-05,8.607303351163864e-06,0.9740999937057495,0.9740999937057495,0.9740999937057495,0.9740999937057495,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
123,3,3,3.065326018258929e-05,6.1970874667167665e-06,0.9806999564170837,0.9807000160217285,0.9807000160217285,0.9807000160217285,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
124,4,4,9.530494571663439e-05,5.980261415243149e-06,0.9818999767303467,0.9818999767303467,0.9818999767303467,0.9818999767303467,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
125,5,5,3.989244578406215e-05,4.985995963215828e-06,0.984499990940094,0.984499990940094,0.984499990940094,0.984499990940094,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
126,6,6,2.330101233383175e-05,4.685459285974503e-06,0.9853999614715576,0.9854000210762024,0.9854000210762024,0.9854000210762024,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
127,7,7,3.0487079129670747e-05,4.3708465993404385e-06,0.9865999817848206,0.9865999817848206,0.9865999817848206,0.9865999817848206,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
128,8,8,0.00016060523921623826,4.415574297308922e-06,0.9858999848365784,0.9858999848365784,0.9858999848365784,0.9858999848365784,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
129,9,9,1.6805317500256933e-05,4.712213575839996e-06,0.9846999645233154,0.9847000241279602,0.9847000241279602,0.9847000241279602,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
130,10,10,0.00010945683607133105,4.170724004507065e-06,0.9878999590873718,0.9879000186920166,0.9879000186920166,0.9879000186920166,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
131,11,11,7.14256157152704e-06,3.963975608348846e-06,0.9884999990463257,0.9884999990463257,0.9884999990463257,0.9884999990463257,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
132,12,12,2.3806516935565014e-07,4.0567591786384585e-06,0.988599956035614,0.9886000156402588,0.9886000156402588,0.9886000156402588,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
133,13,13,6.029961241438286e-07,3.9229873567819595e-06,0.9884999990463257,0.9884999990463257,0.9884999990463257,0.9884999990463257,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
134,14,14,1.1983897820755374e-06,3.922993689775467e-06,0.988599956035614,0.9886000156402588,0.9886000156402588,0.9886000156402588,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
135,15,15,1.2992522613330948e-07,4.069800674915314e-06,0.9872999787330627,0.9872999787330627,0.9872999787330627,0.9872999787330627,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
136,16,16,9.665201332609286e-07,3.911347687244416e-06,0.9889999628067017,0.9890000224113464,0.9890000224113464,0.9890000224113464,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
137,17,17,6.5037020249292254e-06,3.734757751226425e-06,0.9893999695777893,0.9894000291824341,0.9894000291824341,0.9894000291824341,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
138,18,18,2.489429391516751e-07,4.123428091406822e-06,0.9883999824523926,0.9883999824523926,0.9883999824523926,0.9883999824523926,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
139,19,19,1.435017367157343e-07,3.933863714337349e-06,0.9896000027656555,0.9896000027656555,0.9896000027656555,0.9896000027656555,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",7
140,0,0,0.0025835223495960236,0.0002767516851425171,0.09759999811649323,0.09759999811649323,0.09759999811649323,0.09760000556707382,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
141,1,1,0.0024763953406363726,0.000259623646736145,0.09730000048875809,0.09730000048875809,0.09730000048875809,0.09730000048875809,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
142,2,2,0.002479027258232236,0.0002692221164703369,0.09539999812841415,0.09539999812841415,0.09539999812841415,0.09539999812841415,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
143,3,3,0.0023588838521391153,0.00024184532165527343,0.09789999574422836,0.09790000319480896,0.09790000319480896,0.09790001064538956,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
144,4,4,0.0028444831259548664,0.0002718529224395752,0.10459999740123749,0.10459999740123749,0.10459999740123749,0.10460000485181808,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
145,5,5,0.002442118711769581,0.00025141515731811524,0.09869999438524246,0.09870000183582306,0.09870000183582306,0.09870000183582306,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
146,6,6,0.0025694717187434435,0.00025392661094665527,0.0908999964594841,0.0908999964594841,0.0908999964594841,0.0908999964594841,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
147,7,7,0.0025684202555567026,0.0002510223150253296,0.0908999964594841,0.0908999964594841,0.0908999964594841,0.0908999964594841,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
148,8,8,0.00239191553555429,0.0002438506603240967,0.10569999366998672,0.10570000112056732,0.10570000112056732,0.10570000112056732,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
149,9,9,0.002363011706620455,0.000251189923286438,0.09839999675750732,0.09839999675750732,0.09839999675750732,0.09839999675750732,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
150,10,10,0.0027258454356342554,0.0002874592542648315,0.09730000048875809,0.09730000048875809,0.09730000048875809,0.09730000048875809,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
151,11,11,0.0022890623658895493,0.00025132029056549075,0.09759999811649323,0.09759999811649323,0.09759999811649323,0.09760000556707382,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
152,12,12,0.002267014468088746,0.0002825974225997925,0.09539999812841415,0.09539999812841415,0.09539999812841415,0.09539999812841415,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
153,13,13,0.0023953919298946857,0.0002892152547836304,0.10569999366998672,0.10570000112056732,0.10570000112056732,0.10570000112056732,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
154,14,14,0.0025867370422929525,0.00026487960815429687,0.09759999811649323,0.09759999811649323,0.09759999811649323,0.09760000556707382,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
155,15,15,0.0023247096687555313,0.00026213948726654053,0.10459999740123749,0.10459999740123749,0.10459999740123749,0.10460000485181808,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
156,16,16,0.0004065111861564219,4.624886214733124e-05,0.8646000027656555,0.8646000027656555,0.8646000027656555,0.8646000027656555,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
157,17,17,0.000356281700078398,3.638669550418854e-05,0.8924999833106995,0.8924999833106995,0.8924999833106995,0.8924999833106995,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
158,18,18,8.618502761237323e-05,3.5023239254951476e-05,0.8989999890327454,0.8989999890327454,0.8989999890327454,0.8989999890327454,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
159,19,19,2.3461411728931125e-06,3.1766095757484435e-05,0.9109999537467957,0.9110000133514404,0.9110000133514404,0.9110000133514404,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (64, 64), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",8
160,0,0,0.00010303621820639819,1.0424911975860596e-05,0.9693999886512756,0.9693999886512756,0.9693999886512756,0.9693999886512756,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
161,1,1,5.84248045925051e-05,6.87744989991188e-06,0.9786999821662903,0.9786999821662903,0.9786999821662903,0.9786999821662903,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
162,2,2,0.0028429252561181784,5.8877728879451755e-06,0.9809999465942383,0.9810000061988831,0.9810000061988831,0.9810000061988831,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
163,3,3,0.0001603655400685966,5.720190331339836e-06,0.9824999570846558,0.9825000166893005,0.9825000166893005,0.9825000166893005,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
