,accuracy,precision,recall,f1,roc_auc,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split
969,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,20,6,8
970,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,20,6,10
971,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,20,6,12
1015,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,2
1016,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,4
1017,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,6
1018,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,8
1019,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,10
1020,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,25,6,12
1064,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,2
1065,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,4
1066,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,6
1067,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,8
1068,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,10
1069,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,30,6,12
1113,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,2
1114,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,4
1115,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,6
1116,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,8
1117,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,10
1118,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,35,6,12
1162,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,2
1163,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,4
1164,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,6
1165,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,8
1166,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,10
1167,0.8944444444444445,0.866920988368357,0.8433823529411765,0.8509801616571394,0.9384028180237612,5,log2,40,6,12
915,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,15,5,12
964,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,20,5,12
1013,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,25,5,12
1062,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,30,5,12
1111,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,35,5,12
1160,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9393029194436394,5,log2,40,5,12
866,0.8944444444444445,0.8676272411798728,0.8492647058823529,0.8523484848484848,0.9411520211532888,5,log2,10,5,12
2043,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,10,log2,10,5,15
3219,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,15,log2,10,5,15
4395,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,20,log2,10,5,15
5571,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,25,log2,10,5,15
6747,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,30,log2,10,5,15
7923,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,35,log2,10,5,15
9099,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.9452133439582728,40,log2,10,5,15
2092,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,15,5,15
2141,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,20,5,15
2190,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,25,5,15
2239,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,30,5,15
2288,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,35,5,15
2337,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,10,log2,40,5,15
3268,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,15,5,15
3317,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,20,5,15
3366,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,25,5,15
3415,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,30,5,15
3464,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,35,5,15
3513,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,15,log2,40,5,15
4444,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,15,5,15
4493,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,20,5,15
4542,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,25,5,15
4591,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,30,5,15
4640,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,35,5,15
4689,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,20,log2,40,5,15
5620,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,15,5,15
5669,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,20,5,15
5718,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,25,5,15
5767,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,30,5,15
5816,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,35,5,15
5865,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,25,log2,40,5,15
6796,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,15,5,15
6845,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,20,5,15
6894,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,25,5,15
6943,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,30,5,15
6992,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,35,5,15
7041,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,30,log2,40,5,15
7972,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,15,5,15
8021,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,20,5,15
8070,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,25,5,15
8119,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,30,5,15
8168,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,35,5,15
8217,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,35,log2,40,5,15
9148,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,15,5,15
9197,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,20,5,15
9246,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,25,5,15
9295,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,30,5,15
9344,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,35,5,15
9393,0.8966183574879227,0.8553557394617768,0.8735294117647058,0.8591823344181357,0.945271298174442,40,log2,40,5,15
2044,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,2
2045,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,4
2046,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,6
2047,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,8
2048,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,10
2049,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,10,log2,10,6,12
3220,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,2
3221,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,4
3222,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,6
3223,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,8
3224,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,10
3225,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,15,log2,10,6,12
4396,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,2
4397,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,4
4398,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,6
4399,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,8
4400,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,10
4401,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,20,log2,10,6,12
5572,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,2
5573,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,4
5574,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,6
5575,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,8
5576,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,10
5577,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,25,log2,10,6,12
6748,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,2
6749,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,4
6750,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,6
6751,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,8
6752,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,10
6753,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,30,log2,10,6,12
7924,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,2
7925,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,4
7926,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,6
7927,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,8
7928,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,10
7929,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,35,log2,10,6,12
9100,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,2
9101,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,4
9102,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,6
9103,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,8
9104,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,10
9105,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9413711605331788,40,log2,10,6,12
2093,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,2
2094,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,4
2095,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,6
2096,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,8
2097,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,10
2098,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,10,log2,15,6,12
3269,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,2
3270,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,4
3271,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,6
3272,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,8
3273,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,10
3274,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,15,log2,15,6,12
4445,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,2
4446,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,4
4447,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,6
4448,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,8
4449,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,10
4450,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,20,log2,15,6,12
5621,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,2
5622,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,4
5623,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,6
5624,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,8
5625,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,10
5626,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,25,log2,15,6,12
6797,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,2
6798,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,4
6799,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,6
6800,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,8
6801,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,10
6802,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,30,log2,15,6,12
7973,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,2
7974,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,4
7975,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,6
7976,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,8
7977,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,10
7978,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,35,log2,15,6,12
9149,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,2
9150,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,4
9151,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,6
9152,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,8
9153,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,10
9154,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9415160460736018,40,log2,15,6,12
2142,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,2
2143,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,4
2144,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,6
2145,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,8
2146,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,10
2147,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,20,6,12
2191,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,2
2192,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,4
2193,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,6
2194,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,8
2195,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,10
2196,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,25,6,12
2240,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,2
2241,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,4
2242,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,6
2243,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,8
2244,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,10
2245,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,30,6,12
2289,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,2
2290,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,4
2291,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,6
2292,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,8
2293,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,10
2294,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,35,6,12
2338,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,2
2339,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,4
2340,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,6
2341,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,8
2342,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,10
2343,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,10,log2,40,6,12
3318,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,2
3319,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,4
3320,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,6
3321,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,8
3322,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,10
3323,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,20,6,12
3367,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,2
3368,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,4
3369,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,6
3370,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,8
3371,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,10
3372,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,25,6,12
3416,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,2
3417,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,4
3418,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,6
3419,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,8
3420,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,10
3421,0.8966183574879227,0.8679736199473043,0.8492647058823529,0.8541333148102925,0.9435444436395248,15,log2,30,6,12
