,accuracy,precision,recall,f1,roc_auc,n_neighbors,p,weights
475,0.936280193236715,0.9804166666666668,0.8433823529411765,0.905181286085068,0.9842998406259056,33,7,distance
489,0.936280193236715,0.9808333333333332,0.8433823529411765,0.9049344630156644,0.9836695885250653,34,7,distance
472,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.984525318748189,33,6,uniform
501,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.9853593161402492,35,6,distance
473,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.9862032744132136,33,6,distance
487,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.986406114169806,34,6,distance
459,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.987029121993625,32,6,distance
485,0.9363285024154588,0.9804166666666668,0.84375,0.9054662588060808,0.9878585917125472,34,5,distance
540,0.9363285024154588,0.9870833333333332,0.8375,0.9050273451983684,0.9842898797450016,38,5,uniform
236,0.9383574879227052,0.9795238095238096,0.8488970588235294,0.908706728014292,0.98201879889887,16,7,uniform
526,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.9843912996232976,37,5,uniform
527,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.985752318168647,37,5,distance
541,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.985967835410026,38,5,distance
555,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.9859823239640684,39,5,distance
513,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.98640068096204,36,5,distance
569,0.9384541062801932,0.9803571428571428,0.8492647058823529,0.9088753497151718,0.9866252535496958,40,5,distance
68,0.9384541062801932,0.9866071428571428,0.8433823529411765,0.908209398128753,0.9820568313532309,4,7,uniform
446,0.9385024154589372,0.9745833333333334,0.8555147058823529,0.9101265716115547,0.9841024340770792,31,7,uniform
447,0.9385024154589372,0.9745833333333334,0.8555147058823529,0.9101265716115547,0.9859714575485368,31,7,distance
432,0.9385024154589372,0.9799404761904762,0.8496323529411764,0.9091490545050056,0.9846484714575484,30,7,uniform
178,0.9385024154589372,0.9803571428571428,0.8496323529411764,0.9097455927461487,0.9858138945233264,12,6,uniform
457,0.9385024154589372,0.9804166666666668,0.8496323529411764,0.9086859557757778,0.9868317154447986,32,5,distance
320,0.9385024154589372,0.9804166666666668,0.8496323529411764,0.9091221727845754,0.9856690089829035,22,7,uniform
470,0.9385024154589372,0.9804166666666668,0.8496323529411764,0.9091221727845754,0.9867004129237902,33,5,uniform
499,0.9385024154589372,0.9804166666666668,0.8496323529411764,0.9091221727845754,0.9872247174731962,35,5,distance
471,0.9385024154589372,0.9804166666666668,0.8496323529411764,0.9091221727845754,0.9874529121993624,33,5,distance
515,0.9385024154589372,0.9808333333333332,0.8496323529411764,0.9088753497151718,0.9853393943784412,36,6,distance
431,0.9385024154589372,0.9808333333333332,0.8496323529411764,0.9088753497151718,0.9870363662706464,30,6,distance
568,0.9385024154589372,0.9875,0.8433823529411765,0.9084364361074592,0.9850487177629674,40,5,uniform
444,0.9385507246376812,0.9808333333333332,0.85,0.9088936781609196,0.9856807809330628,31,6,uniform
445,0.9385507246376812,0.9808333333333332,0.85,0.9088936781609196,0.9868262822370326,31,6,distance
40,0.938647342995169,0.9928571428571428,0.8378676470588236,0.9071495926209496,0.9714023109243698,2,7,uniform
194,0.9405314009661836,0.962857142857143,0.8727941176470588,0.9142355382844816,0.9842101926977688,13,7,uniform
195,0.9405314009661836,0.962857142857143,0.8727941176470588,0.9142355382844816,0.9853756157635468,13,7,distance
204,0.9405797101449276,0.9795238095238096,0.8551470588235294,0.9123848889338324,0.9848657997681832,14,5,uniform
208,0.9405797101449276,0.9799404761904762,0.8551470588235294,0.9125742828732262,0.9838860113010724,14,7,uniform
316,0.9405797101449276,0.98,0.8547794117647058,0.9120568970332597,0.9848974934801508,22,5,uniform
264,0.9405797101449276,0.98,0.8551470588235294,0.9123626419927864,0.982598341060562,18,7,uniform
96,0.9406280193236716,0.9742929864253396,0.8610294117647058,0.9121187577063388,0.982374674007534,6,7,uniform
426,0.9406280193236716,0.9799404761904762,0.8551470588235294,0.9123418697542724,0.988304114749348,30,4,uniform
66,0.9406280193236716,0.9866071428571428,0.8492647058823529,0.9118653121072476,0.9805735656331496,4,6,uniform
110,0.9406763285024156,0.9636904761904764,0.8735294117647058,0.9144224884311092,0.9826119240799768,7,7,uniform
111,0.9406763285024156,0.9636904761904764,0.8735294117647058,0.9144224884311092,0.9851456099681252,7,7,distance
124,0.9406763285024156,0.97484243697479,0.8617647058823529,0.913320574058322,0.9825503477252968,8,7,uniform
176,0.9406763285024156,0.9803571428571428,0.8555147058823529,0.912965289715846,0.9854915241958851,12,5,uniform
